seed,episode,return,cumulative_reward,time_to_mastery,total_steps,question_accuracy,content_rate,blueprint_adherence,post_content_gain,final_mastery,mean_frustration
0,89,26.211824163872652,26.211824163872652,121,121,0.0,0.4462809917355372,85.4726368159204,0.0,0.36772939562797546,0.3376033057851241
0,90,71.54723422158659,71.54723422158659,140,140,0.0,0.4714285714285714,89.90990990990991,0.0,0.41572806239128113,0.017714285714285717
0,91,60.979844902733724,60.979844902733724,140,140,0.0,0.4142857142857143,85.6910569105691,0.0,0.4141898453235626,0.07785714285714285
0,92,63.680674216253706,63.680674216253706,140,140,0.0,0.5428571428571428,91.45833333333333,0.0,0.4335874915122986,0.016642857142857147
0,93,15.30064010518388,15.30064010518388,66,66,0.0,0.3484848484848485,88.21705426356588,0.0,0.38023990392684937,0.24954545454545451
0,94,35.70051354307411,35.70051354307411,140,140,0.0,0.5214285714285715,82.48756218905473,0.0,0.40941449999809265,0.15292857142857144
0,95,60.52284169155583,60.52284169155583,140,140,0.0,0.5142857142857142,84.50980392156863,0.0,0.39199352264404297,0.06942857142857145
0,96,64.33297725073072,64.33297725073072,140,140,0.0,0.45,92.72727272727272,0.0,0.44185182452201843,0.05400000000000001
0,97,48.81077144847064,48.81077144847064,140,140,0.0,0.5,85.71428571428572,0.0,0.42391642928123474,0.0975
0,98,11.980731638141213,11.980731638141213,62,62,0.0,0.43548387096774194,84.76190476190476,0.0,0.27575474977493286,0.3704838709677419
0,99,78.06786790664273,78.06786790664273,140,140,0.0,0.42857142857142855,81.66666666666667,0.0,0.4102873206138611,0.027642857142857143
0,100,16.675663618232928,16.675663618232928,96,96,0.0,0.4375,68.88888888888889,0.0,0.34953996539115906,0.45697916666666655
0,101,58.40591784130002,58.40591784130002,140,140,0.0,0.5214285714285715,84.47761194029852,0.0,0.4516468346118927,0.068
0,102,52.30336174236234,52.30336174236234,140,140,0.0,0.4857142857142857,88.33333333333333,0.0,0.44526785612106323,0.08650000000000002
0,103,69.39720278292192,69.39720278292192,140,140,0.0,0.4357142857142857,82.9535864978903,0.0,0.4231770932674408,0.046071428571428576
0,104,76.70348427758528,76.70348427758528,140,140,0.0,0.4928571428571429,83.28638497652582,0.0,0.39888694882392883,0.007500000000000002
0,105,56.538171360803325,56.538171360803325,140,140,0.0,0.5142857142857142,80.98039215686275,0.0,0.445599228143692,0.05471428571428573
0,106,33.85558013615846,33.85558013615846,140,140,0.0,0.5571428571428572,77.8494623655914,0.0,0.3959077298641205,0.3141428571428571
0,107,57.56844854644426,57.56844854644426,140,140,0.0,0.4714285714285714,82.70270270270271,0.0,0.46439501643180847,0.07178571428571429
0,108,68.1039165064515,68.1039165064515,140,140,0.0,0.42142857142857143,87.48971193415638,0.0,0.4705486297607422,0.0825
0,109,48.0976685563227,48.0976685563227,140,140,0.0,0.45,96.01731601731602,0.0,0.4143624007701874,0.31671428571428556
0,110,62.30074923395772,62.30074923395772,140,140,0.0,0.4785714285714286,92.14611872146119,0.0,0.44380441308021545,0.05871428571428573
0,111,5.464271103919096,5.464271103919096,44,44,0.0,0.5227272727272727,81.58730158730158,0.0,0.34536245465278625,0.46295454545454556
0,112,0.5296894765060898,0.5296894765060898,21,21,0.0,0.5714285714285714,80.74074074074075,0.0,0.30682530999183655,0.46857142857142875
0,113,1.4086653223791024,1.4086653223791024,21,21,0.0,0.3333333333333333,86.66666666666667,0.0,0.287919819355011,0.5095238095238096
0,114,64.34764009470236,64.34764009470236,140,140,0.0,0.42142857142857143,86.66666666666667,0.0,0.43264374136924744,0.19028571428571434
0,115,80.53976171784645,80.53976171784645,140,140,0.0,0.42142857142857143,87.48971193415638,0.0,0.4538218677043915,0.04271428571428572
0,116,65.87435698766141,65.87435698766141,140,140,0.0,0.5142857142857142,90.7843137254902,0.0,0.4132740795612335,0.060000000000000005
0,117,57.396025197339625,57.396025197339625,140,140,0.0,0.5285714285714286,85.05050505050505,0.0,0.3983384370803833,0.12150000000000004
0,118,52.90955813094146,52.90955813094146,140,140,0.0,0.4,80.7936507936508,0.0,0.3588809669017792,0.36121428571428565
0,119,10.632593495232692,10.632593495232692,38,38,0.0,0.42105263157894735,76.96969696969697,0.0,0.32154566049575806,0.28631578947368425
0,120,3.9314915114669224,3.9314915114669224,47,47,0.0,0.48936170212765956,80.0,0.0,0.3244456648826599,0.5795744680851063
0,121,70.057984328492,70.057984328492,140,140,0.0,0.4357142857142857,77.0464135021097,0.0,0.41448768973350525,0.052642857142857144
0,122,51.83656769981139,51.83656769981139,140,140,0.0,0.4642857142857143,74.22222222222221,0.0,0.4486843943595886,0.25607142857142856
0,123,26.269688298254565,26.269688298254565,79,79,0.0,0.35443037974683544,74.11764705882354,0.0,0.33888328075408936,0.3254430379746837
0,124,83.92334061168708,83.92334061168708,140,140,0.0,0.2785714285714286,77.68976897689768,0.0,0.4253317713737488,0.07664285714285717
0,125,89.87699699468548,89.87699699468548,140,140,0.0,0.22857142857142856,78.14814814814814,0.0,0.42902007699012756,0.07350000000000002
0,126,5.63928767076112,5.63928767076112,29,29,0.0,0.2413793103448276,92.12121212121211,0.0,0.29336798191070557,0.48275862068965525
0,127,122.60888890719168,122.60888890719168,140,140,0.0,0.12142857142857143,86.66666666666667,0.0,0.4233938157558441,0.004642857142857143
0,128,63.96083558573547,63.96083558573547,140,140,0.0,0.3,86.80272108843538,0.0,0.3894624412059784,0.2028571428571429
0,129,3.354449629108815,3.354449629108815,23,23,0.0,0.21739130434782608,80.0,0.0,0.2371934950351715,0.43869565217391304
0,130,94.08709798112002,94.08709798112002,140,140,0.0,0.08571428571428572,87.1875,0.0,0.36816200613975525,0.10785714285714293
0,131,86.15884698883103,86.15884698883103,140,140,0.0,0.34285714285714286,80.0,0.0,0.3501957356929779,0.04178571428571429
0,132,80.5007997645703,80.5007997645703,140,140,0.0,0.15,81.96078431372548,0.0,0.37158501148223877,0.14092857142857146
0,133,110.36987325895839,110.36987325895839,140,140,0.0,0.19285714285714287,72.62536873156343,0.0,0.36970749497413635,0.01542857142857143
0,134,11.757437010640711,11.757437010640711,36,36,0.0,0.08333333333333333,60.8080808080808,0.0,0.34057754278182983,0.4744444444444444
0,135,118.88165393005066,118.88165393005066,140,140,0.0,0.09285714285714286,58.21522309711287,0.0,0.3499845862388611,0.025642857142857148
0,136,90.33188486553979,90.33188486553979,140,140,0.0,0.15,57.87114845938375,0.0,0.38211414217948914,0.1225000000000001
0,137,78.90064888727817,78.90064888727817,140,140,0.0,0.17142857142857143,63.33333333333333,0.0,0.4197719395160675,0.24000000000000002
0,138,92.5870189991628,92.5870189991628,140,140,0.0,0.2571428571428571,68.46153846153847,0.0,0.4309646785259247,0.050214285714285725
0,139,95.23879609962641,95.23879609962641,140,140,0.0,0.29285714285714287,65.52188552188551,0.0,0.41421160101890564,0.032714285714285724
0,140,78.54217567014565,78.54217567014565,140,140,0.0,0.2571428571428571,60.12820512820512,0.0,0.415502667427063,0.19357142857142856
0,141,26.429101857140218,26.429101857140218,62,62,0.0,0.1935483870967742,58.666666666666664,0.0,0.33317917585372925,0.46161290322580645
0,142,3.4008551144369408,3.4008551144369408,24,24,0.0,0.16666666666666666,60.00000000000001,0.0,0.25248441100120544,0.42291666666666666
0,143,99.14149532843665,99.14149532843665,140,140,0.0,0.2357142857142857,62.866043613707156,0.0,0.4239795506000519,0.05121428571428572
0,144,35.81279104415357,35.81279104415357,92,92,0.0,0.21739130434782608,60.555555555555564,0.0,0.3374210596084595,0.5328260869565217
0,145,4.409619921517756,4.409619921517756,33,33,0.0,0.18181818181818182,59.01234567901235,0.0,0.2898525893688202,0.5427272727272727
0,146,6.728965296699879,6.728965296699879,32,32,0.0,0.28125,66.95652173913045,0.0,0.2505207657814026,0.515625
0,147,93.16803222182823,93.16803222182823,140,140,0.0,0.2571428571428571,63.33333333333333,0.0,0.4543122351169586,0.03371428571428572
0,148,86.50657247595514,86.50657247595514,140,140,0.0,0.17857142857142858,60.57971014492753,0.0,0.4091862142086029,0.11414285714285717
0,149,4.795122210294882,4.795122210294882,20,20,0.0,0.1,65.18518518518519,0.0,0.2639576196670532,0.45150000000000007
0,150,93.08201303098231,93.08201303098231,140,140,0.0,0.29285714285714287,71.5824915824916,0.0,0.40199488401412964,0.04207142857142857
0,151,79.35077775409907,79.35077775409907,140,140,0.0,0.30714285714285716,66.5979381443299,0.0,0.3470422923564911,0.094
0,152,104.93588440119714,104.93588440119714,140,140,0.0,0.17857142857142858,65.21739130434783,0.0,0.41737842559814453,0.037642857142857145
0,153,7.714920784911756,7.714920784911756,32,32,0.0,0.0625,59.999999999999986,0.0,0.3327603042125702,0.5640624999999998
0,154,100.51891174331182,100.51891174331182,140,140,0.0,0.3,71.83673469387755,0.0,0.431963711977005,0.01442857142857143
0,155,6.100906805140986,6.100906805140986,30,30,0.0,0.16666666666666666,60.00000000000001,0.0,0.32291316986083984,0.4176666666666666
0,156,110.17523166064102,110.17523166064102,140,140,0.0,0.15714285714285714,73.22033898305085,0.0,0.4243186414241791,0.024071428571428573
0,157,4.5999701698344335,4.5999701698344335,28,28,0.0,0.25,75.23809523809524,0.0,0.30854764580726624,0.5374999999999999
0,158,3.604875682338477,3.604875682338477,16,16,0.0,0.1875,56.92307692307692,0.0,0.29015111923217773,0.43437500000000007
0,159,90.76448319614147,90.76448319614147,140,140,0.0,0.2857142857142857,68.66666666666666,0.0,0.40771833062171936,0.028071428571428577
0,160,15.499842057786424,15.499842057786424,51,51,0.0,0.29411764705882354,70.74074074074075,0.0,0.3074645698070526,0.4292156862745099
0,161,8.382782395060643,8.382782395060643,34,34,0.0,0.17647058823529413,60.952380952380956,0.0,0.32409295439720154,0.5661764705882352
0,162,16.21354060214372,16.21354060214372,59,59,0.0,0.3728813559322034,66.4864864864865,0.0,0.3399721682071686,0.4783050847457626
0,163,1.688126675124471,1.688126675124471,22,22,0.0,0.2727272727272727,71.66666666666669,0.0,0.28356197476387024,0.48272727272727267
0,164,81.88009873044119,81.88009873044119,140,140,0.0,0.4,67.3015873015873,0.0,0.4134640097618103,0.03557142857142857
0,165,59.32981577768511,59.32981577768511,140,140,0.0,0.5142857142857142,77.05882352941177,0.0,0.4697786271572113,0.050142857142857156
0,166,12.193140641729213,12.193140641729213,49,49,0.0,0.3469387755102041,69.58333333333333,0.0,0.33408764004707336,0.3804081632653061
0,167,88.06128996696495,88.06128996696495,140,140,0.0,0.3357142857142857,74.6236559139785,0.0,0.4468272924423218,0.023214285714285722
0,168,7.829851010987145,7.829851010987145,31,31,0.0,0.3548387096774194,76.66666666666666,0.0,0.320656955242157,0.5651612903225807
0,169,62.301208762645004,62.301208762645004,140,140,0.0,0.30714285714285716,72.78350515463919,0.0,0.3953198790550232,0.31400000000000006
0,170,83.03710728820369,83.03710728820369,140,140,0.0,0.36428571428571427,80.97378277153558,0.0,0.4386466443538666,0.038
0,171,98.50603551329344,98.50603551329344,140,140,0.0,0.2,80.5952380952381,0.0,0.46944358944892883,0.08300000000000003
0,172,9.724481866025021,9.724481866025021,35,35,0.0,0.22857142857142856,73.82716049382717,0.0,0.28965508937835693,0.4505714285714287
0,173,37.8766488536307,37.8766488536307,125,125,0.0,0.336,67.55020080321286,0.0,0.4408736526966095,0.5020800000000002
0,174,5.18569391477615,5.18569391477615,29,29,0.0,0.27586206896551724,65.71428571428572,0.0,0.33829206228256226,0.5958620689655173
0,175,64.65555792177508,64.65555792177508,140,140,0.0,0.37857142857142856,74.25287356321839,0.0,0.4186787009239197,0.14064285714285715
0,176,92.98885811253172,92.98885811253172,140,140,0.0,0.32857142857142857,68.65248226950355,0.0,0.4375189244747162,0.022214285714285718
0,177,44.09733140971514,44.09733140971514,140,140,0.0,0.4928571428571429,72.95774647887325,0.0,0.4376407563686371,0.22328571428571434
0,178,64.23154292191944,64.23154292191944,140,140,0.0,0.37142857142857144,71.66666666666669,0.0,0.39603346586227417,0.14278571428571432
0,179,101.35166082846462,101.35166082846462,140,140,0.0,0.2571428571428571,71.66666666666667,0.0,0.40900659561157227,0.021142857142857147
0,180,57.54056561258606,57.54056561258606,140,140,0.0,0.19285714285714287,72.0353982300885,0.0,0.4266161024570465,0.496428571428571
0,181,66.61814413703819,66.61814413703819,140,140,0.0,0.2714285714285714,69.15032679738562,0.0,0.4151080548763275,0.18321428571428572
0,182,68.87809696311444,68.87809696311444,140,140,0.0,0.22857142857142856,67.4074074074074,0.0,0.3696058690547943,0.25485714285714284
0,183,5.93184052200668,5.93184052200668,31,31,0.0,0.25806451612903225,74.4927536231884,0.0,0.2817130982875824,0.5996774193548388
0,184,7.251692534230633,7.251692534230633,38,38,0.0,0.39473684210526316,68.69565217391305,0.0,0.2995925843715668,0.4610526315789474
0,185,1.022843048818986,1.022843048818986,16,16,0.0,0.375,66.66666666666667,0.0,0.3198966979980469,0.48187500000000005
0,186,6.938184941658824,6.938184941658824,39,39,0.0,0.46153846153846156,79.04761904761905,0.0,0.3117866516113281,0.4207692307692306
0,187,24.913142403512605,24.913142403512605,115,115,0.0,0.5478260869565217,70.25641025641025,0.0,0.39233237504959106,0.6405217391304344
0,188,4.39202449757865,4.39202449757865,32,32,0.0,0.5625,74.28571428571429,0.0,0.36780640482902527,0.37593750000000004
0,189,61.92975894443119,61.92975894443119,140,140,0.0,0.5357142857142857,82.56410256410257,0.0,0.43537139892578125,0.043428571428571434
0,190,11.639458928702298,11.639458928702298,75,75,0.0,0.6,80.0,0.0,0.3427237272262573,0.5190666666666668
0,191,24.47305179629884,24.47305179629884,140,140,0.0,0.6928571428571428,70.85271317829458,0.0,0.44618600606918335,0.41357142857142853
0,192,21.040441155632447,21.040441155632447,140,140,0.0,0.6571428571428571,73.88888888888889,0.0,0.4245488941669464,0.5279285714285714
0,193,54.83937035316741,54.83937035316741,140,140,0.0,0.5714285714285714,70.0,0.0,0.47073209285736084,0.09950000000000002
0,194,33.212681322397124,33.212681322397124,140,140,0.0,0.7,72.69841269841271,0.0,0.5109008550643921,0.12435714285714289
0,195,14.440302131059518,14.440302131059518,81,81,0.0,0.5925925925925926,72.12121212121212,0.0,0.3788509964942932,0.4443209876543211
0,196,13.172781967450502,13.172781967450502,81,81,0.0,0.6296296296296297,73.33333333333334,0.0,0.3917956054210663,0.31716049382716066
0,197,7.0269046325319895,7.0269046325319895,46,46,0.0,0.5869565217391305,77.54385964912281,0.0,0.3125841021537781,0.4195652173913044
0,198,59.1142076378769,59.1142076378769,140,140,0.0,0.6,75.47619047619048,0.0,0.49712467193603516,0.03621428571428572
0,199,4.743286621045792,4.743286621045792,52,52,0.0,0.6730769230769231,75.68627450980394,0.0,0.347877562046051,0.43019230769230765
0,200,53.84686996708722,53.84686996708722,140,140,0.0,0.6714285714285714,70.14492753623189,0.0,0.4769606292247772,0.02042857142857143
0,201,40.93072985420217,40.93072985420217,140,140,0.0,0.5642857142857143,69.83606557377048,0.0,0.40906423330307007,0.289857142857143
0,202,47.42750369236746,47.42750369236746,140,140,0.0,0.6642857142857143,68.51063829787233,0.0,0.48726552724838257,0.06371428571428572
0,203,9.267848761625379,9.267848761625379,61,61,0.0,0.6229508196721312,71.59420289855072,0.0,0.34952011704444885,0.48999999999999994
0,204,14.786461974194824,14.786461974194824,75,75,0.0,0.56,78.18181818181819,0.0,0.34179291129112244,0.46213333333333345
0,205,58.11004551343788,58.11004551343788,140,140,0.0,0.5785714285714286,71.29943502824858,0.0,0.44610223174095154,0.046000000000000006
0,206,8.756396571968088,8.756396571968088,62,62,0.0,0.6129032258064516,79.44444444444446,0.0,0.34783679246902466,0.45467741935483874
0,207,28.397253844154644,28.397253844154644,140,140,0.0,0.5857142857142857,66.89655172413794,0.0,0.44600382447242737,0.2615000000000001
0,208,7.140457314864569,7.140457314864569,46,46,0.0,0.5652173913043478,63.33333333333333,0.0,0.3209223449230194,0.4656521739130436
0,209,31.384748642771317,31.384748642771317,140,140,0.0,0.6142857142857143,69.87654320987656,0.0,0.4631890654563904,0.3331428571428571
0,210,10.266529918231925,10.266529918231925,90,90,0.0,0.6555555555555556,68.60215053763442,0.0,0.39683499932289124,0.3801111111111111
